Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_36,feature_44,feature_60,feature_102,feature_113,feature_117,feature_143,feature_178,feature_201,feature_209,feature_219,feature_233
0,0,,-4.045686722,2.116620779,0.672123373,-3.888662338,1.932020187,0.817251503,-1.440218091,-1.000363231,-1.046664357,3.638543844,-2.169440269,0.332832098
0,0,,-1.215171814,2.868109465,1.129961014,-3.166306734,1.333416462,1.350481272,-0.817163706,-0.856932104,-2.360682249,0.69493109,-1.179754138,-3.387738943
0,0,,0.574753106,1.294103265,0.433209568,-3.372116089,1.231556535,2.004839897,-0.44758296,-0.660229743,-3.224188328,1.991885424,-0.462755322,-2.811354399
0,0,,-2.58653307,2.390368462,1.048001051,-4.769376755,3.277107954,2.245825052,0.211678967,-1.759731531,-2.51503396,2.612673283,-0.565970361,-5.911290646
0,0,,-1.346511602,1.539516211,1.020833611,-3.57546854,0.048452139,0.926427305,-1.498076081,-2.040295839,-0.67227143,2.905832529,-3.751258612,-3.271188974
0,0,,-1.684465051,3.833452225,1.355195403,-5.503902435,2.165332079,2.640733719,-0.075285435,-3.905882597,-4.129768372,3.206089735,-2.725584269,-5.28045702
0,0,,-2.564418316,1.823850751,1.352752566,-5.706940174,2.353840828,0.334561735,-0.423128307,-2.52838707,-1.887673974,4.161560535,-3.138274431,-1.910196662
0,0,,-1.599062204,3.325593948,1.051806688,-3.776725054,2.362095356,2.237215757,0.169087425,-3.621257305,-2.814852238,2.828301191,-2.876493216,-4.378941536
0,0,,-1.479332328,0.598305047,0.610276759,-3.685490608,1.727708459,2.206376791,-0.976111114,-3.892688036,-1.580398083,3.327574015,-2.111851931,-4.141854286
0,0,,-0.484820426,0.387927949,2.063746214,-2.787349463,-0.096822128,3.190433025,0.18734026,-1.999018312,-3.479909182,3.25657773,-3.227796555,-4.289862156
0,0,,-2.309950829,3.377990007,1.479676962,-5.722207546,2.040569782,1.308985472,-0.200007662,-1.774592876,-2.191536665,3.506237745,-2.062730789,-3.569485426
1,1,,0.854211628,-2.318276167,-0.780345142,-0.20606254,-0.517781913,-0.71892184,1.554849267,-1.454891562,-1.351906657,0.97462213,0.080541313,0.164065868
1,1,,1.35217607,-1.773666143,-1.416866183,-1.003530025,-0.167643592,-0.82141614,1.542448759,-0.56736213,-1.376821041,1.129279256,-0.800608277,2.391265154
1,1,,1.365140796,-2.438882113,-1.157942414,-0.654854476,-2.563450336,-0.898027062,0.966393769,-1.953550696,-0.752920926,0.442953169,-1.208687544,-0.630162418
1,1,,0.735353768,-1.522018909,-0.808255017,0.120064609,-0.106568918,-0.006016747,0.086265408,-1.267627835,-0.567347229,2.264675379,-0.538684964,0.216595858
1,1,,0.518894374,-2.081232309,-0.764878631,-2.085549355,-1.480270267,0.231107563,0.359766394,-1.871696711,1.373063564,0.325937629,-2.456127882,1.635469675
1,1,,1.046239257,-1.856135726,-2.283311605,-1.221424937,0.000506639,-1.557186007,0.758411467,-2.159295797,-1.559403419,-0.064101927,-1.38207376,1.973690629
1,1,,1.110082626,-2.07356286,-1.417337179,-1.596827149,-1.359771252,-1.733556271,1.128214478,-1.246463776,-0.174602211,0.205499068,0.128786862,1.552514315
1,1,,0.417437464,-2.518671989,-0.852511227,-1.898496389,-2.289428234,-1.593736172,2.447208881,0.747353673,-0.446833044,-0.708370864,-1.630010366,1.394949913
1,1,,3.49235487,-1.619760036,-2.447099447,0.834118485,0.1056915,-0.249454796,1.758594871,-0.603892088,-1.135135651,2.498622417,1.288576841,2.810880899
1,1,,1.234154344,0.215923905,-2.246173859,-0.922779858,0.344939321,0.794017732,-0.872978389,-2.55096674,-2.175690889,1.35864234,-0.800074458,-0.903222084
1,1,,-0.513409972,-2.067272902,-0.934930265,-1.374728084,-1.122595191,-0.060505196,0.025753455,-1.455298185,0.856413245,0.176432014,-2.093616724,2.590475321
1,1,,2.140338421,-2.190412998,-2.908122301,-1.002162218,-0.527769387,0.266871899,1.032312632,-2.486505508,-0.42385596,0.587866962,-0.161947325,1.707700729
1,1,,0.428095877,-0.846180856,-1.39876914,-0.143743172,0.225079849,0.493381172,-2.817344189,-1.403627396,-0.386613905,2.34555769,-2.061611652,0.329464853
1,1,,1.63450706,-0.658193827,-0.7871387,-1.220438838,-0.171793461,2.079097509,-1.223385453,-1.097600818,-1.741694808,1.607351542,-1.219786644,-0.175917849
1,1,,1.50368011,-2.930587769,-0.731135309,-1.858638763,-2.954675913,-1.647251129,0.464095712,-1.412994266,0.351759136,1.273524642,-1.261890531,1.765267849
1,1,,-0.670395553,-0.916125,-0.592799187,-1.911499023,0.156285599,0.318117321,-0.425737441,-1.279608369,-1.346547723,2.523429871,-1.201645613,-1.204620242
1,1,,1.37333858,-1.350500941,-0.901317298,-0.333776712,-2.286919594,-2.102931261,1.114126801,-0.838363349,-0.987620175,1.045554519,0.152552232,2.125388861
1,1,,1.23440516,-3.480935574,-0.388771713,-1.508588195,-3.368090153,-1.658260584,0.571868122,-1.656193495,0.925016403,0.881967664,-0.893700898,1.55076623
1,1,,-0.119183585,-1.569145799,-0.107139409,-0.458402485,-1.694096923,-1.438308954,-0.805927694,0.850847483,-0.607313097,1.41187799,-0.540491223,0.801043034
1,1,,0.61252296,-0.641033888,-1.48206079,-0.110944539,2.022552729,0.811579406,-2.058942556,-3.089970827,-1.592470646,1.216321111,-1.316509128,-2.008404016
1,1,,0.958688796,-0.427973986,-1.966940045,-2.534069777,0.174198151,-1.713447452,-0.555727422,-1.598464489,0.4224374,1.518159628,0.376342535,1.666903734
1,1,,1.418517232,-1.59993434,-0.244627148,-1.314128041,-0.958813488,-0.510308504,-2.125477314,-0.914391935,0.540970027,0.85444963,-2.373230934,1.673329234
1,1,,1.435930133,-0.645416856,-2.285425663,-2.005295753,-0.139965355,-2.049710274,0.514001489,-1.573779941,-0.294474512,0.43763724,-1.992074609,1.269426346
1,1,,0.783563197,-1.136112809,-2.07774353,-2.403983831,0.735503018,-1.608241439,0.132397622,-1.773390651,1.025523543,1.358512044,-0.881661654,1.306979299
1,1,,1.742900372,-2.590806484,-1.391644001,-1.248636127,-2.875340462,-1.400799394,0.521995962,-1.989267945,-0.124988638,-0.209338322,-0.735581815,0.39409551
1,1,,3.095315456,-1.967642903,-3.190531015,-1.300412655,-0.196287543,-0.145820424,-0.163624778,2.286794901,1.152185321,1.75854063,-0.664972723,3.136580944
1,1,,-0.837342262,-2.598844051,-1.238310695,-3.215435982,0.062502265,-2.570348978,0.643214524,-1.599992633,1.297789454,0.771373272,-1.691002965,0.558300138
1,1,,0.622590244,-2.843927622,-2.853768826,-0.505069554,-1.002332926,-0.610302687,0.161878332,0.535036564,-0.01927856,1.5348804,-1.134702563,2.271405697
1,1,,0.118787989,-2.238322258,-2.939486504,-0.536667168,-0.917679191,-0.019473772,0.247562438,0.268123209,0.333976597,0.754973054,-1.414181828,2.478320122
1,1,,-1.30588448,-1.466930866,-0.675693631,-3.899407387,-0.549147248,-1.271985173,0.993514419,-2.081918716,0.877325118,1.032734156,-0.423141092,-0.688448787
1,1,,3.537593126,-1.172309279,-3.043656111,-0.129893616,-0.379236728,-2.386082888,-1.463159323,-2.213798285,-0.41797027,0.963436067,-0.160734102,2.507157326
1,1,,3.266456366,-2.36666894,-0.889313579,0.332203627,-3.601286173,-3.337026119,1.352650166,-0.075191081,0.521686852,-0.384263128,-1.011860728,0.796611786
1,1,,2.550284624,-1.646342039,-2.44949007,0.126344174,1.386755705,-2.286767244,-0.267811179,-1.581832886,-0.673043966,1.656999469,0.164484456,1.872912765
1,1,,0.084751397,-0.460926622,-1.569295168,-1.674764156,0.23870407,-1.153182507,-1.077671766,-1.748170495,-0.723406076,1.734328032,-2.210094929,1.052117109
1,1,,2.47743392,-3.340627432,0.222808957,0.342983007,-3.190632343,0.181692243,1.463579416,0.231769502,-0.514846683,1.249397516,0.190315887,0.739610136
1,1,,0.57783103,-2.509800911,0.426742822,-0.045470271,-3.385718584,-0.10822355,0.839111984,-1.281927705,0.029943006,0.426086158,-0.694014013,-0.674669027
1,1,,2.618312359,-4.175890923,0.312474608,0.252836674,-4.855576038,-0.246265471,1.197361231,-1.974399924,-0.961655736,1.195210218,1.219475031,0.023388624
1,1,,1.742636323,-3.144055367,-0.400622308,0.007124883,-1.816713452,0.456383079,0.447682589,-1.358046293,0.895039558,1.124478459,-0.99219811,-0.319451928
1,1,,0.273529679,-1.714083672,0.106189363,-2.131819963,-1.028809905,-0.55852747,0.899531603,-0.787069201,1.429281473,1.955861568,-1.368548632,0.796923697
1,1,,-0.440847337,-1.297575235,0.866671622,-1.61059165,-1.725112081,-0.870414495,1.18158102,-2.124112368,-0.352120399,2.672665834,-1.662298918,-0.241714954
1,1,,0.225609139,-2.479575872,-0.9103176,-0.513520181,-0.585323751,0.291987091,-0.679943562,0.220794633,1.115857005,1.00027597,-1.298758149,0.4776465
1,1,,0.09499836,-1.963652968,-0.492706984,-2.783438444,-1.34674418,-1.503023148,0.797991037,-0.679319382,0.608996391,1.478780627,-2.417636871,1.560222507
1,1,,1.37935698,-2.248437881,-2.102885723,-0.738383174,-1.10210669,1.138687849,1.807352901,-1.512184739,-1.451044559,3.397928476,-0.776999354,-0.971786618
1,1,,0.628461599,-0.33551994,-1.945906997,-1.146292567,0.068262137,1.895881057,-0.669440269,-3.13234973,-1.682404518,2.148730278,-0.99699688,-1.548255801
1,1,,0.62824589,-2.481115341,0.646544695,-1.464560628,0.692180216,-0.186131105,1.179601431,-1.056838036,3.252053976,0.611896098,-0.381097615,3.788799286
1,1,,0.733513415,-1.913078547,-2.026525259,-1.220045328,-0.147233024,-1.295238972,-0.791080177,-1.699309349,1.133773685,-0.323838443,-1.252905369,2.121716738
1,1,,0.660638869,-2.211127281,0.28174752,-0.623617411,-1.143983841,-0.009784818,0.85961014,0.27229917,1.543216467,0.277847528,-1.55943954,1.164109111
1,1,,0.871304035,-1.977847219,-0.436356515,-1.351719379,-1.586324334,-0.336964488,-0.415236741,0.887327969,0.701789021,1.027820826,-0.828665197,1.742379665
1,1,,1.004272223,-2.037204981,-1.085144997,-1.500194192,0.530293524,0.537985981,-0.111138433,-2.267542124,0.535411417,0.360169202,-0.034619808,0.274197668
1,1,,0.427499831,-1.554777622,0.890455902,-1.123343229,0.324155867,-0.791453779,1.003282309,1.641560793,2.085804224,-0.764105737,-1.08829391,1.436003923
1,1,,1.819759369,-1.348577857,-0.684753478,-0.738797009,-1.259942889,-0.067907467,-0.340689927,0.13934873,0.705651343,0.17827785,-0.472058654,1.893694878
1,1,,0.364860892,-1.573859811,0.182002828,-0.850755572,-2.59787941,-1.357971072,1.616977572,-0.667988598,2.230088711,-0.614703,-1.436543226,0.968404293
1,1,,1.67430079,-2.59034133,-0.302244544,-0.953872979,0.898154199,-0.602199852,0.77709353,-0.858046055,2.884124756,0.616659343,-1.017952681,3.644130468
1,1,,2.644821405,-1.532630444,-4.392958641,-2.070580006,0.301790535,-0.252519459,-0.725451469,-3.191814423,-0.208357438,1.783657193,0.080582559,1.635009289
1,1,,-0.701872468,-1.625636578,-0.936174452,-3.009881973,-0.406473637,-1.574056029,1.274356365,-2.666275978,1.05534029,0.357676625,-0.134363681,3.03984642
1,1,,1.427875876,-2.139695406,-1.950249076,-1.711829066,-0.494240135,-0.830284238,1.32694757,-2.144263506,-1.06991446,1.849842668,0.91365695,0.257717341
1,1,,0.690740466,-1.046580672,-3.93144536,-2.732136488,0.614955604,0.60991323,-0.651167154,-2.289499283,-1.433351517,1.764057517,0.47848469,0.394926161
1,1,,1.548628449,-2.75526309,-1.594712615,-1.321518064,-0.337528139,0.569494247,0.098965272,-1.51047194,1.974490523,1.421752334,-0.554950953,2.208496094
1,1,,-3.296252728,-1.265785456,-0.501050472,-3.580214739,-0.118213281,-1.414677262,0.612038732,-3.140095711,1.005351901,-0.251608849,-1.539823651,-1.357796073
1,1,,1.887822509,-1.092477798,-2.561299086,-0.428300232,0.385369718,0.276388556,-0.126543149,-1.06359911,0.050762422,2.16117239,0.185842246,2.482199669
1,1,,-0.564157069,-1.093090177,-1.331176996,-2.596204519,-0.531832397,-1.582730055,0.053446982,-0.58229214,0.233744681,1.110067368,-2.034919739,1.743314266
1,1,,-2.965626001,-1.34982729,-1.282720566,-2.818693161,0.492465138,-1.230773807,0.150063857,-3.785299778,0.310720056,-0.318230033,-1.430628419,-1.867854357
1,1,,-0.041820001,-2.146538496,-4.091603279,-3.622276783,0.136160374,-0.528649926,1.290323734,-2.594059467,-1.15736258,2.185919285,0.392918199,0.58054626
1,1,,-0.191622302,-1.621357441,-1.94913888,-2.283409595,-0.465518147,0.077119827,1.345477462,-2.209216595,0.379438967,0.136705294,-0.294212461,1.66696763
1,1,,1.621068239,-2.535925865,-0.605695844,-1.416667104,0.511644125,1.513797164,-0.274978071,-1.815143704,0.399879724,1.076446772,-0.362635046,1.094482899
1,1,,-1.573962688,-1.416570425,-1.629079342,-2.615094185,-1.404604554,-1.891302705,0.928340197,-1.500455379,-0.158443242,-0.857221365,-1.379179358,1.118974328
1,1,,0.458283603,-1.409631729,-1.869790316,-2.892060995,1.396000028,-0.95641607,0.74559468,-2.443172216,1.868803859,1.253584027,-0.232623234,1.80408442
1,1,,-2.107064724,-1.528070331,-2.890995026,-3.046797752,0.725362241,0.047946043,0.018519402,-2.910346985,-1.615648985,1.545899153,-1.141797304,-1.329344511
1,1,,-1.327113032,-1.860381365,-2.429506063,-2.667208672,-0.56262219,-0.645084381,-0.208261997,-2.602254152,-0.797196269,1.486345053,-1.370110631,-0.773624897
0,0,,-1.541877985,1.359620214,1.347546935,-2.6983428,1.108020067,2.611303329,-1.077376842,-1.263756871,-2.460426331,2.88440299,-2.022799253,-3.042022943
0,0,,-2.91168046,1.943238378,0.389573395,-3.508197784,1.187659502,0.802375972,-0.189919576,-2.723915339,-3.408949137,2.629322052,-2.400207758,-5.438934326
0,0,,-1.395900249,1.41701138,-0.626499355,-2.733636618,1.2172755,3.181220293,-1.442452312,-4.124465942,-2.399957657,1.88210547,-2.543119431,-3.47917366
0,0,,-1.091351986,1.34812057,1.042743087,-3.122401476,0.029309943,-0.432981133,-0.246000603,-5.583829403,0.942714214,0.946694255,-3.471886158,-2.46862483
0,0,,-1.779229164,2.288682461,-0.999291658,-2.237335682,3.393291712,1.502568364,-0.953379095,-4.549976349,-3.514163256,2.008846998,-2.291548252,-1.925867319
0,0,,-2.069274902,1.817179441,0.954477966,-2.716338158,1.351594329,1.207010508,-0.936068594,-3.690228462,-2.619379759,2.807789326,-2.535943508,-4.991324425
0,0,,-1.312576056,1.757339716,-0.562948585,-2.949685335,2.90442872,2.652345896,-0.757493198,-4.289525986,-3.574343204,4.000402451,-2.465802908,-2.876387596
0,0,,-2.860720158,1.752437949,0.837147355,-0.029699739,1.288669705,0.70983237,-1.396173,-2.515002728,-0.278509408,1.880926847,-3.962843895,-4.006573677
1,1,,0.495477676,-1.258459091,-0.074348561,-1.473520041,-0.743074179,-1.109372258,1.838494301,0.562819004,0.787115693,-0.046931185,-0.166741416,1.74580431
1,1,,0.810319901,-2.348353386,-0.425593674,-2.341310024,-0.71751821,-1.674986601,3.150975943,-1.20307374,1.803201437,0.809502423,-0.071299888,1.122029305
1,1,,1.198142409,-2.121271372,-0.834739089,-2.998809338,-0.263672143,-2.495550394,1.636322975,-0.367380202,0.535078943,0.309462577,-0.363164485,2.464365244
1,1,,0.240469828,-1.789266467,-0.044679437,-1.957787156,-0.352379918,-2.397770882,1.225055456,-2.247364521,0.233290523,0.371642977,-0.225528613,0.108859465
1,1,,2.041682482,-3.256263256,-1.832758307,-0.971831977,-2.295684576,-0.746704996,0.780976236,-1.863171101,-0.008191236,-1.128987193,-1.352273941,2.548876524
1,1,,1.639804482,-2.649678707,-0.18067956,-2.306504011,0.054873973,-0.03302218,0.705366731,-2.191340923,0.879459381,0.004303057,-0.999275804,1.317139149
1,1,,1.771070957,-3.03650403,-1.675662875,0.232035011,-0.744436681,-1.165359378,0.402094305,-2.651278257,0.825534642,0.240659446,-1.216250539,2.419271469
1,1,,-0.237775236,-1.121569395,0.068845429,-2.508944273,1.079394579,-1.517343402,1.672748923,-3.058805227,0.92488873,0.581345141,-1.026728749,-0.123778008
1,1,,2.745945692,-2.409787178,-0.909598589,-0.237117857,0.42798841,-0.806356072,2.529233932,-0.630414486,0.155736312,1.229985476,1.460229039,4.302008152
1,1,,1.286803603,-1.210572481,0.896815896,-1.301763415,0.152376786,-1.136493325,2.027746439,-2.826599598,-0.91042465,0.118228026,-0.24307543,0.698597372
1,1,,3.092144489,-2.958331585,-0.181145847,-1.064378738,0.381511331,-1.438891053,2.150904179,1.374119043,1.365579605,1.374920964,1.761456609,3.414359093
1,1,,1.675971508,-3.337270737,-0.96476537,0.232905716,-0.961169899,0.6899032,0.492651403,1.76812911,0.122352242,1.02007854,0.487230361,2.59673667
1,1,,2.119258404,-3.000677109,-0.928394318,-1.536543131,-0.894968808,-1.145227075,2.120960712,0.10313268,1.324329734,0.390434206,0.122166276,1.363506556
1,1,,1.851297379,-1.590884805,-0.582848489,-1.20633471,-0.138320446,1.12431848,0.611240029,0.859921932,0.930476189,0.167130232,0.053215288,1.380312562
1,1,,-1.508707523,-3.669724703,0.759577155,-3.308655739,-0.301769644,0.537260056,0.090195492,0.688016534,3.206190825,1.429243088,0.053490095,1.262965679
1,1,,0.194104314,-3.695492029,0.199525595,-2.001113892,-0.668680966,-0.827186465,2.187394857,1.260738611,1.524877429,1.053753734,-0.315954775,-0.448411494
1,1,,-0.726312757,-1.070497036,0.366712064,-1.192278147,-0.013878284,-1.777627349,0.561361969,-0.525766909,2.697709322,1.231767535,-1.376732111,3.065104008
1,1,,-0.017997513,-3.397861719,0.181501508,-2.245079756,-0.313686252,-0.311968446,1.363111019,1.212007999,0.427007258,2.189416409,0.756182611,1.531652689
1,1,,1.654524922,-2.698692322,-1.241311669,-0.523662627,0.141247645,0.604988933,1.006317973,-0.637217164,2.192759275,0.24276565,-1.084798694,1.874023199
1,1,,-0.983405054,-4.170139313,1.049508333,-0.880800962,-1.463468313,0.680582762,0.589693308,1.902127743,2.322863102,-1.764344215,-0.364804208,0.845307171
1,1,,1.124115586,-1.794625282,0.153123066,-1.43688643,-1.19664681,-0.146276325,0.435974032,-0.107337415,2.70618701,-0.959809601,-1.02193296,1.515490174
1,1,,0.102511592,-3.807117701,0.059245795,-3.666322708,-0.335891187,0.284526467,1.220324874,1.209104419,2.172732353,1.890034795,0.538868368,1.212926388
1,1,,-0.241250813,-3.17177701,-0.114838891,-2.241584063,-0.019211367,0.154259399,0.500328839,0.283469409,1.139710426,1.61509037,1.353687763,1.530670404
1,1,,-0.320495874,-4.52127409,0.494529575,-1.804128885,0.561157048,-0.110321842,1.747831583,-0.595139027,2.78749299,-0.103677221,0.834620118,1.313711047
1,1,,1.529067516,-3.159962654,-1.654698133,-1.290894151,-0.364045352,0.726984084,0.252431601,0.871989846,3.383342981,0.426739693,1.779644728,2.426380873
1,1,,-0.030161733,-3.49200964,-0.519844532,-2.801194429,-0.643078446,0.366813749,1.587059617,0.99877578,0.48675707,1.619936347,-0.48985827,1.817940712
0,0,,-1.429220438,0.50093621,0.713983357,-1.92321527,0.671415925,1.528353333,-1.340034604,-0.970142126,-1.980145335,2.728468418,-2.263610601,-0.905407548
0,0,,-2.874655724,-1.055699468,0.11153461,-3.099458933,1.294261932,1.181307077,-0.219281033,-2.857334137,-1.199141502,1.718379498,-2.124594688,-4.203064919
0,0,,-1.089411139,0.161629394,-0.237572312,-0.935527623,0.266732216,1.765563488,-0.796292722,-1.903137803,-3.282260418,2.340141535,-3.124137878,-1.903997183
0,0,,-0.757490814,0.987049699,0.42165336,-1.232930064,0.731177807,2.417628765,-1.75900948,-1.8585186,-1.532503724,2.979789257,-2.440854788,-1.759714127
0,0,,-1.777213216,0.117357858,-0.975090861,-2.023346186,3.169076443,-0.432596087,-1.597529411,-3.61386776,0.205764264,2.184821844,-0.850529253,-3.398782253
0,0,,-1.22499311,0.218963206,-0.85101521,-0.247585535,2.595027208,1.364366889,-1.954350829,-2.186418772,-1.954678178,2.713830948,-2.58327961,-3.500671864
0,0,,0.361904263,-1.020288944,0.755680859,0.015976535,0.363217503,0.898348272,-1.912683964,-2.335129738,-1.231199861,0.832129061,-1.36850822,-4.456590652
0,0,,-2.483355284,-0.597381294,1.418679833,-1.481716871,0.403453976,-0.001205971,-2.18436265,-3.338932753,-2.109520674,2.225296736,-2.77329421,-4.789374828
0,0,,-4.351932049,-0.011224156,1.805865645,-2.001647472,1.448949218,0.780937076,-0.794269741,-2.114254475,-1.891101122,2.257716656,-3.537888288,-5.129329681
0,0,,-2.098554373,1.812659144,1.015355945,-3.715466738,1.642421484,1.05992353,-0.676148713,-2.137575626,-1.917353272,3.259320021,-3.070784092,-2.58123827
0,0,,-1.493869901,0.747287273,0.273100019,-1.587547898,1.808083773,1.22518456,-1.684448123,-1.313195467,-1.014820337,3.343439817,-2.723315001,-1.804822206
0,0,,-2.691219091,1.600520134,1.252204299,-4.221094608,1.386503816,1.44487977,-1.234086037,-2.196262598,-1.196872711,3.617485523,-3.579775572,-1.994695663
0,0,,-2.666143179,1.879712939,1.448794842,-4.593654156,2.418065786,1.387582183,-1.65007031,-1.588332653,-1.336802721,4.152951241,-3.760075808,-1.244771838
0,0,,-1.6312958,1.218025208,-0.713455975,-3.06009841,2.571497679,3.058676481,-2.404996872,-1.950382113,-1.163828254,3.290662766,-2.254388571,-4.742124557
0,0,,-3.489193916,-0.502323687,0.773586035,-2.474987745,0.758906424,1.749559879,-0.531225741,-2.321969032,-0.803498864,1.770504355,-1.971716404,-5.132183552
0,0,,-1.090735793,-1.116491914,-0.46374172,-1.692941904,1.138585806,-0.018957794,-0.89661634,-1.103060365,-0.681283593,0.782436252,-2.902468204,-2.848591805
0,0,,-4.045769215,1.149609327,1.580598354,-0.645418763,1.164282322,-1.453963637,-2.030102015,-1.410375118,2.048113108,0.406850874,-5.233177185,-1.612867475
0,0,,-3.007124901,0.642930806,0.755842447,-2.675492287,0.227335632,-0.705352843,-1.20744729,-3.232465982,0.882700443,0.148266077,-3.412056208,-2.955315828
0,0,,-2.298514366,-1.352036715,-0.413769335,-1.044733047,0.998871982,-0.383141041,-1.145957708,-1.76875174,-0.267682523,0.643526614,-2.564479828,-3.264029503
0,0,,-1.362205148,0.45282656,0.011149509,-2.406698227,-0.017414093,0.635715485,-0.2088902,-0.400668621,-2.061663151,0.887303293,-3.326928854,-1.837621093
0,0,,-1.414473772,0.061431333,0.392179102,-2.913857698,1.616729379,-0.423197061,-1.605797648,-0.560264766,-0.718130946,1.973194599,-3.024280548,-2.911445379
0,0,,-1.898209333,-1.074379325,-0.725903094,-2.33954525,1.437573314,-0.198132679,-0.43572998,-3.421776056,0.319258213,0.788207829,-2.331911087,-2.030328512
0,0,,-1.830443382,-1.016203284,0.364003062,-1.381260395,-0.926123381,-1.417502284,-0.608303189,-2.973347425,1.921385527,-0.145800471,-3.757977247,-1.160528421
0,0,,-1.833473921,-0.659213722,-0.508868098,-2.40444541,1.18674171,-0.577744186,-1.110549212,-2.962677479,-0.09135507,0.523657441,-2.726526499,-2.22626996
0,0,,-1.885142326,0.038534988,-0.124181643,-2.022433281,1.005232334,0.489266843,-0.470674098,-1.606662631,-1.722591281,0.51297617,-2.850157976,-1.009990573
0,0,,-1.583141923,-1.109104395,0.530549467,-0.904614806,-1.277723908,-0.122125044,0.857275486,-2.541149139,1.949512124,-0.8719486,-2.973201036,-1.314041972
1,1,,2.126246691,-1.37636888,-0.400413543,-0.858269155,-0.616189301,-0.318509817,0.228184551,0.390027016,-0.075078532,0.079763412,0.013143847,1.870252013
1,1,,-0.081535846,-0.030753136,-0.672260344,-1.432387471,-1.057376981,0.488005668,-0.423725545,-3.858361244,-1.456880808,0.73073554,-2.401185036,0.053582627
1,1,,2.335339308,-2.477307796,0.618272662,-1.287449479,-2.204256535,0.010155586,0.920479894,0.757767379,-0.190768033,-0.002133746,1.002212167,1.361152649
1,1,,0.990666866,-1.727128744,-0.0094503,-1.625151038,-0.075972997,-0.308043301,1.709579349,-1.520067811,1.335693955,1.04763484,-1.006897807,2.057064772
1,0,,-0.791787386,1.399716258,1.270065904,-2.792633057,1.684732676,0.835811317,-0.685315967,-3.162039518,-1.378243089,1.802736282,-2.872117281,-1.788563371
1,1,,0.958349764,-2.103250265,0.211858228,-1.315590382,-2.417313576,-1.510621548,2.656723976,0.425936043,-0.877455354,1.232656598,-1.125180244,0.444996268
1,1,,0.584782064,-0.077850856,-0.161882728,-1.984346151,0.17358157,0.123472303,-0.377170503,-1.653545618,-2.366277933,2.013809204,-0.729388177,-0.681738317
1,1,,0.40105924,-1.936404109,0.854420364,-3.234361649,-1.73157692,-0.678945065,0.83377558,-3.544686317,1.315246105,0.042978782,-2.289830208,1.239922047
1,1,,-0.393205494,-1.361372471,0.229888171,-1.752031565,-0.629162371,-1.063044667,-0.051481176,-1.820993662,0.534698069,-1.256287336,-1.152196527,0.195725039
1,1,,0.788865626,-0.426327914,0.057937402,-3.550515413,-1.06203258,-0.002052307,0.903025866,-2.232440948,-1.25305295,-0.314922363,-1.731419802,0.717021108
1,1,,1.154295564,-1.599158168,0.035222825,-1.429356217,-1.699205995,-2.323512554,1.592508197,-0.8282516,-1.614755869,0.057010163,-1.698648334,1.101789832
1,1,,1.080428243,-1.714232802,-1.210997939,-1.10880506,-1.971988559,0.366033435,1.502734065,1.033067703,-1.574987054,1.579770923,-1.664546847,1.982036948
1,1,,1.061836958,-2.129295588,0.779895186,-1.087767243,-2.857563257,-1.67084384,1.697580695,-0.635832548,0.140258566,-0.357685119,-0.038549293,3.042808771
1,1,,0.213848293,-1.022985101,-0.671844721,-2.349150419,-0.359750718,-0.923311293,0.864748538,1.444639325,0.719372571,0.942204297,-1.990207791,3.408038855
1,1,,0.488745809,-1.38265276,-0.845482171,-2.400353193,0.334534258,-1.354858875,2.262313366,-2.393790483,0.39897123,0.656269848,-0.751125455,2.55967927
1,1,,1.331323862,-1.307553291,-0.003223385,-0.191188306,-1.423508406,-0.683329642,1.108977318,-1.36473906,-1.568210244,0.529888272,0.453155845,2.109149218
1,1,,1.805015087,-2.012772083,-0.889712453,0.054260034,-2.15084672,-0.382998198,1.540032148,-0.637976944,-0.939979672,0.267683983,0.120813608,1.629914165
1,1,,0.495788693,-1.087532997,0.218621746,-1.48402822,-1.472010255,-0.24085027,-0.447055489,-0.743341208,0.776827574,0.749169052,-1.032671094,1.918406129
1,1,,0.301293641,1.078484893,0.8228001,-1.401099324,-0.660497785,0.949502528,0.057375766,-2.772018194,-2.338861227,2.028116465,-1.262866497,-0.550419629
1,1,,0.552272022,-1.049347878,1.429793239,-2.908787966,-1.188333154,0.00179112,0.955524445,-4.365041733,0.858031273,-0.443398207,-2.602043867,0.241258308
1,1,,0.99818188,-2.401489496,-2.488151073,-1.695956349,0.104923002,-1.40576911,1.685782194,-1.296334028,0.464721173,0.920830727,-0.887968361,4.153202534
1,0,,-1.986111522,0.756436825,0.133073732,-3.629415512,2.89202261,1.405988097,-1.08388865,0.425825417,0.865845263,2.772018194,-2.762024403,0.365296662
1,1,,0.185328215,-1.37274611,-0.758227646,-1.894522309,-1.167396069,-0.102373347,0.410270184,-1.540517092,0.373476475,0.950071216,-0.692108154,0.391338199
1,1,,-1.024902463,-1.450688004,0.435829997,-1.93445611,-1.086103678,-0.166772723,0.413543373,-0.60754174,1.116769195,2.079221487,-0.59201324,0.613660812
1,1,,0.397131383,-0.807816148,-0.927547753,-0.400512159,-2.739782572,-0.427580565,1.265057683,-1.705180287,-1.209490895,1.03306973,-0.092298746,1.144316077
