Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_15,feature_24,feature_26,feature_30,feature_35,feature_36,feature_38,feature_44,feature_58,feature_60,feature_63,feature_93,feature_97,feature_99,feature_102,feature_113,feature_117,feature_128,feature_143,feature_160,feature_168,feature_178,feature_182,feature_189,feature_201,feature_207,feature_213,feature_219,feature_223,feature_227,feature_233,feature_244
0,0,,-3.027374744,3.668912888,0.047490869,-0.721456647,0.199819207,2.644821405,-1.695363522,-1.532630444,1.038794518,-4.392958641,-2.586147308,-0.361276925,1.288015485,-1.756567001,-2.070580006,0.301790535,-0.252519459,-1.239812851,-0.725451469,0.779825985,-0.205598116,-3.191814423,2.638201237,0.810821414,-0.208357438,-1.626711488,1.715052247,0.080582559,-0.415206671,1.838980913,1.635009289,-0.267192602
0,0,,-1.010460258,2.27381444,0.160223022,-2.257322073,0.103324227,-0.701872468,-2.651658773,-1.625636578,1.728545427,-0.936174452,-2.501650572,-1.35005641,2.56273818,-0.466656655,-3.009881973,-0.406473637,-1.574056029,-2.670702696,1.274356365,2.242812872,-1.124955058,-2.666275978,0.322305262,0.13430959,1.05534029,-1.653823495,0.493523806,-0.134363681,0.31675759,2.25534749,3.03984642,-0.229752392
0,0,,-3.06407094,4.139783382,-0.403456539,-1.376118898,0.782654643,1.427875876,-2.398197412,-2.139695406,0.93022567,-1.950249076,-1.306007028,-1.639961958,0.330560625,-1.064744711,-1.711829066,-0.494240135,-0.830284238,-0.506557882,1.32694757,1.001173496,0.919888437,-2.144263506,1.727099776,1.374553084,-1.06991446,-1.647775769,1.029639602,0.91365695,-0.916056514,1.896752715,0.257717341,-0.969008863
0,0,,-2.017332315,2.875863552,0.438265622,-1.266845465,0.68626833,0.690740466,-1.481841445,-1.046580672,1.375495672,-3.93144536,-2.773438215,-0.114052273,1.60723722,-1.69849813,-2.732136488,0.614955604,0.60991323,-1.501839399,-0.651167154,1.272214055,-0.714000106,-2.289499283,2.631794453,1.137786984,-1.433351517,-2.492683411,2.825459957,0.47848469,-0.009926343,2.420976162,0.394926161,-0.740063071
0,0,,-1.033075929,-0.902633011,-0.389161915,-1.442649484,-0.566499054,1.548628449,-1.839814663,-2.75526309,0.746683359,-1.594712615,-0.580690861,-2.542165518,0.827604055,-1.062057137,-1.321518064,-0.337528139,0.569494247,-0.807043374,0.098965272,0.834813535,0.855636179,-1.51047194,0.869863272,-1.665747285,1.974490523,-0.640033841,-0.070961528,-0.554950953,0.81300807,0.723350823,2.208496094,1.800850987
0,0,,-1.617341399,4.47301054,1.730866432,-0.228947729,0.145404726,-3.296252728,-1.406341195,-1.265785456,1.646489978,-0.501050472,-2.701291323,-2.389840364,0.983381391,0.20197171,-3.580214739,-0.118213281,-1.414677262,0.436187088,0.612038732,0.965785623,-1.044538498,-3.140095711,-0.887399912,0.082758814,1.005351901,-0.9609465,1.105591059,-1.539823651,-0.275362492,1.386841893,-1.357796073,0.738978803
0,0,,-2.600145102,2.902120829,-0.947293818,-1.677608728,-0.118670754,1.887822509,-3.943354607,-1.092477798,0.720106781,-2.561299086,-2.245548725,-1.389353395,1.01333642,-0.104818769,-0.428300232,0.385369718,0.276388556,0.729614854,-0.126543149,0.742450595,1.741881013,-1.06359911,1.521676898,0.148716539,0.050762422,-1.200695634,1.748924851,0.185842246,-0.006076959,0.405723035,2.482199669,-0.674341738
0,0,,-0.873088121,2.347156763,-0.204456672,-2.271864176,0.703805447,-0.564157069,-1.180306792,-1.093090177,3.155670166,-1.331176996,-1.70774436,-0.039138634,1.468345881,-1.102025747,-2.596204519,-0.531832397,-1.582730055,-0.270073056,0.053446982,2.334378958,-0.032374311,-0.58229214,0.628510773,1.366691113,0.233744681,-1.989048839,0.446677893,-2.034919739,-0.146739215,1.799232006,1.743314266,0.453898251
0,0,,-1.686822057,4.191955566,0.975728393,0.509786427,0.171792164,-2.965626001,-0.355963975,-1.34982729,2.398290873,-1.282720566,-2.478906393,-2.278778315,1.368263364,-0.262153804,-2.818693161,0.492465138,-1.230773807,0.264312893,0.150063857,1.543218732,-1.788365602,-3.785299778,-0.519721031,0.65370214,0.310720056,-1.172739863,1.029435635,-1.430628419,-1.057382345,2.019668818,-1.867854357,0.52651614
0,0,,-1.769668341,2.573577881,0.574109435,-1.235913038,0.369595379,-0.041820001,-1.98763442,-2.146538496,0.888408065,-4.091603279,-1.565412164,-2.477771997,0.88164854,-1.306227088,-3.622276783,0.136160374,-0.528649926,0.038658608,1.290323734,1.710895538,-0.699680388,-2.594059467,1.804651499,-0.28205806,-1.15736258,-1.714007378,1.314941168,0.392918199,-0.695261002,2.958426237,0.58054626,0.247073367
0,0,,-1.180043817,1.032818794,0.115523413,0.575940013,-0.344041616,-0.191622302,-2.15805769,-1.621357441,-1.021905541,-1.94913888,-1.435226202,-0.870687127,0.515526712,-1.248610735,-2.283409595,-0.465518147,0.077119827,-0.173954457,1.345477462,1.687090278,-1.057111263,-2.209216595,1.493392944,-1.132286191,0.379438967,-0.630658388,-0.665926456,-0.294212461,0.232157379,2.708534956,1.66696763,1.9094311
0,0,,-1.572530746,0.797888756,-0.225483268,-1.474422455,0.315442622,1.621068239,-2.604171991,-2.535925865,0.149456918,-0.605695844,-1.138804793,-1.484775424,1.511159897,-1.050434589,-1.416667104,0.511644125,1.513797164,-0.235114202,-0.274978071,1.438768506,0.639451742,-1.815143704,1.758252859,0.523904502,0.399879724,-0.545208931,0.533591151,-0.362635046,-0.626995564,0.928572893,1.094482899,0.592289269
0,0,,0.363238245,1.738000274,-0.203348279,-2.110468864,0.252109945,-1.573962688,-0.826729238,-1.416570425,3.582285166,-1.629079342,-1.589291573,-1.709183097,1.090013742,-0.389040262,-2.615094185,-1.404604554,-1.891302705,-1.945882559,0.928340197,1.990198612,-0.447104245,-1.500455379,1.68034935,0.414275527,-0.158443242,-2.531699181,-0.016411582,-1.379179358,-0.625666142,3.490444899,1.118974328,0.716558337
0,0,,-0.889245749,0.344743252,1.369089127,-2.323409557,0.144856721,0.458283603,-2.594983578,-1.409631729,-0.200669482,-1.869790316,-0.81027025,-1.923361301,2.639145136,0.060100775,-2.892060995,1.396000028,-0.95641607,-1.782537699,0.74559468,1.28525722,-0.066502184,-2.443172216,0.410303533,-0.520936131,1.868803859,-1.693470001,1.216157556,-0.232623234,0.399900258,2.199760914,1.80408442,0.133066997
0,0,,-2.653506994,3.492884398,0.337281436,-0.527746797,1.168275833,-2.107064724,-2.059150457,-1.528070331,2.899851084,-2.890995026,-1.717650652,-1.967264056,1.443950176,0.192913741,-3.046797752,0.725362241,0.047946043,0.073125675,0.018519402,0.522415698,0.435949892,-2.910346985,1.312946081,0.177242219,-1.615648985,-2.291396141,1.782382011,-1.141797304,-0.829142272,2.410899878,-1.329344511,-0.917494655
0,0,,-1.445192814,3.365103245,1.297585607,-1.301871181,0.204141229,-1.327113032,-2.813263655,-1.860381365,1.36501193,-2.429506063,-0.908261895,-1.343577504,1.032963753,-0.879919052,-2.667208672,-0.56262219,-0.645084381,-0.114791982,-0.208261997,0.488328159,-0.755209804,-2.602254152,1.210221648,-0.294920415,-0.797196269,-1.839727283,1.491187572,-1.370110631,-0.60867703,2.256067038,-0.773624897,-1.574082732
6,6,,0.083577417,-0.156107575,0.25732699,0.472516924,1.317482948,-1.541877985,-1.845476866,1.359620214,-1.741960287,1.347546935,-0.563373685,0.087519415,-0.498075843,0.258977294,-2.6983428,1.108020067,2.611303329,1.51706481,-1.077376842,1.834118009,0.482408315,-1.263756871,1.98748672,-0.905544519,-2.460426331,0.802256346,-0.837194562,-2.022799253,1.755019188,2.220046282,-3.042022943,1.975468516
6,6,,-1.147061706,1.543023109,0.44759199,0.828409851,1.233728766,-2.91168046,-1.913228631,1.943238378,0.328438848,0.389573395,0.928019762,-0.503080785,0.058933437,1.230372071,-3.508197784,1.187659502,0.802375972,-0.178754821,-0.189919576,1.122509837,1.158496499,-2.723915339,2.580646038,-2.166226864,-3.408949137,-1.022385955,0.20292066,-2.400207758,-0.173024237,1.879833937,-5.438934326,0.532546043
6,6,,-1.777105451,0.501000524,1.379036784,-0.502784908,2.8622365,-1.395900249,-0.959095478,1.41701138,0.060347654,-0.626499355,0.169577628,-1.627487779,1.40828979,-0.464733601,-2.733636618,1.2172755,3.181220293,0.80406189,-1.442452312,2.39294982,-0.013512073,-4.124465942,2.489533186,-0.595530927,-2.399957657,-0.201748818,0.330802858,-2.543119431,-0.224640772,1.052065611,-3.47917366,-0.185594931
6,6,,-0.17365782,1.004827976,-0.403147817,-0.918099523,0.830696821,-1.091351986,-2.920039415,1.34812057,0.711530209,1.042743087,0.354586273,-1.540188909,0.076218568,-0.989372671,-3.122401476,0.029309943,-0.432981133,-0.130226731,-0.246000603,3.316245556,0.184122086,-5.583829403,1.790187716,-1.342759252,0.942714214,-1.492750645,0.547563612,-3.471886158,0.188041002,3.021763086,-2.46862483,-0.324402362
6,6,,-0.695513606,-0.084335275,2.119730711,-0.80322957,0.088806152,-1.779229164,1.140972495,2.288682461,0.745730937,-0.999291658,-2.68569231,-0.950794101,3.672351122,-1.41005671,-2.237335682,3.393291712,1.502568364,1.024384856,-0.953379095,3.643469334,-0.700166821,-4.549976349,3.283503294,-1.680469036,-3.514163256,-1.360718012,1.291205764,-2.291548252,0.798340559,2.807374477,-1.925867319,-0.719347954
6,6,,-0.975005388,0.41198808,1.141633987,-1.134828091,1.841494322,-2.069274902,-0.525850415,1.817179441,0.798876524,0.954477966,-0.351885289,0.044372138,1.645292521,-0.941615641,-2.716338158,1.351594329,1.207010508,-0.710259378,-0.936068594,1.839960337,-0.057989001,-3.690228462,3.107776165,0.005772054,-2.619379759,-3.00705719,1.556166649,-2.535943508,1.060571909,2.527104855,-4.991324425,-0.616902828
6,6,,-0.806071758,0.824170649,1.424546242,-1.276287675,0.888830304,-1.312576056,1.367928267,1.757339716,0.857525647,-0.562948585,-1.255411267,0.13850385,2.066554308,-0.63821739,-2.949685335,2.90442872,2.652345896,2.226966619,-0.757493198,2.498247623,0.399695396,-4.289525986,2.121011972,-0.50503993,-3.574343204,-0.219564006,-0.265815228,-2.465802908,0.244008765,2.532813787,-2.876387596,0.237055138
6,6,,-0.78672725,0.481505454,-0.54137969,-0.535291135,-0.049247455,-2.860720158,-0.730853498,1.752437949,1.701638341,0.837147355,-1.736464143,0.400351495,3.36418581,0.061229546,-0.029699739,1.288669705,0.70983237,-0.576778054,-1.396173,1.717364788,0.233845338,-2.515002728,1.639968991,-0.122615494,-0.278509408,-2.097648859,1.797138691,-3.962843895,1.913156271,1.557161927,-4.006573677,-0.625443518
6,6,,-1.185353518,1.052246571,0.493026733,0.297914386,-2.77540493,0.495477676,-1.860216141,-1.258459091,-0.585142195,-0.074348561,-0.471533954,0.713423967,-0.286210716,0.44987154,-1.473520041,-0.743074179,-1.109372258,0.192074165,1.838494301,2.798181295,-0.102638975,0.562819004,0.165503681,-1.127666354,0.787115693,0.202424631,-2.017082691,-0.166741416,0.570605099,1.537617326,1.74580431,3.465295792
6,6,,-1.694963694,2.556891441,0.974375546,1.16856885,-2.250357151,0.810319901,-0.125363588,-2.348353386,0.228399947,-0.425593674,-1.129478455,-0.545159042,0.887536228,0.065097257,-2.341310024,-0.71751821,-1.674986601,0.376316786,3.150975943,3.618056059,-0.513330579,-1.20307374,-0.13769874,-1.668600082,1.803201437,0.118274532,-1.816817641,-0.071299888,0.137219995,1.376096964,1.122029305,3.864246368
6,6,,-0.276779324,1.714754462,0.708239853,-4.062502384,-1.700074434,1.198142409,-2.420536041,-2.121271372,-0.401921004,-0.834739089,-3.122164249,1.466048241,0.47527355,0.540614426,-2.998809338,-0.263672143,-2.495550394,1.707660079,1.636322975,0.578581333,-0.511153758,-0.367380202,1.603057265,-0.393443644,0.535078943,-0.484353065,0.066465244,-0.363164485,-0.391636461,-0.281510413,2.464365244,0.1324016
6,6,,-0.564851999,3.49955225,2.305426598,-0.145797729,-2.962172985,0.240469828,0.253060728,-1.789266467,-0.857849777,-0.044679437,-1.883525491,-0.647049844,1.394508243,0.80445677,-1.957787156,-0.352379918,-2.397770882,0.137517378,1.225055456,2.088694811,-0.183793306,-2.247364521,0.350672632,-0.497349501,0.233290523,1.378648162,-1.828172684,-0.225528613,-0.546350658,-1.427479744,0.108859465,2.677152157
6,6,,0.527485192,0.688664854,1.28933394,-2.380585194,-1.01172936,2.041682482,-1.286442518,-3.256263256,0.613408804,-1.832758307,-2.368017912,-0.475339711,0.77171725,-0.412238628,-0.971831977,-2.295684576,-0.746704996,-0.251702964,0.780976236,2.181566477,-0.873618186,-1.863171101,2.553015232,-2.146358252,-0.008191236,0.255003452,-1.034795165,-1.352273941,-0.513707459,1.200134158,2.548876524,-0.347133815
6,6,,0.256588727,1.554685116,1.137293935,-4.012506485,-1.69863832,1.639804482,-2.723291874,-2.649678707,-0.323355377,-0.18067956,-1.911449909,-1.424776793,1.335397243,0.882908046,-2.306504011,0.054873973,-0.03302218,0.315609694,0.705366731,0.610865712,-0.620130777,-2.191340923,1.754404306,0.161390036,0.879459381,0.017737709,1.155769825,-0.999275804,0.74248302,0.763726652,1.317139149,-1.390922189
6,6,,-2.06661129,2.703396797,0.246632829,-2.013775349,-1.282787919,1.771070957,-1.94737494,-3.03650403,0.04848285,-1.675662875,-2.091524124,0.45410955,-0.655144453,1.385843396,0.232035011,-0.744436681,-1.165359378,0.823881924,0.402094305,0.977560341,1.060288906,-2.651278257,2.703591585,-1.364771008,0.825534642,-0.202251777,-0.382196218,-1.216250539,-2.101921558,-1.001952887,2.419271469,0.249921247
6,6,,-1.25053215,3.565446138,0.569724143,-0.238681644,-1.23060143,-0.237775236,-0.380787581,-1.121569395,-0.807439029,0.068845429,-1.795650125,-1.027148128,-0.442447752,0.863594949,-2.508944273,1.079394579,-1.517343402,0.626968086,1.672748923,0.500717878,0.583794355,-3.058805227,0.391208977,-0.980615556,0.92488873,-0.401870191,-0.8896088,-1.026728749,-1.919361115,0.574685693,-0.123778008,2.029643059
6,6,,0.218365923,0.458537459,0.793329477,-2.53014946,-0.007639928,2.745945692,-1.90284884,-2.409787178,0.093761094,-0.909598589,-2.06168437,0.172590151,1.979162574,0.684136152,-0.237117857,0.42798841,-0.806356072,-0.443846017,2.529233932,1.800656557,-0.848878145,-0.630414486,0.820670366,-0.327691048,0.155736312,-0.986951292,0.257109672,1.460229039,0.763091147,2.274249554,4.302008152,-0.117468946
6,6,,-1.484870553,1.787671924,1.1385535,0.214053974,-0.353306711,1.286803603,-0.282030195,-1.210572481,-0.591515064,0.896815896,-0.486622453,-1.137750626,-0.396484643,0.874585748,-1.301763415,0.152376786,-1.136493325,-0.542031705,2.027746439,1.037691712,0.243932664,-2.826599598,0.454830617,-1.086085439,-0.91042465,-0.753469408,-0.577560842,-0.24307543,0.119888932,0.695491254,0.698597372,0.98989749
6,6,,1.445741773,-0.170023218,0.322452128,-3.462954521,-0.759208918,3.092144489,-1.067288876,-2.958331585,0.947857916,-0.181145847,-1.910701156,0.657483935,2.619325161,0.839646101,-1.064378738,0.381511331,-1.438891053,0.212284699,2.150904179,1.865543842,-0.465128839,1.374119043,0.58025974,-0.704328835,1.365579605,-1.448781013,-0.576668978,1.761456609,1.647101641,2.075176001,3.414359093,0.589783192
6,6,,-2.09956336,-0.536528945,-0.15930903,-1.876632333,-2.065227509,1.675971508,-2.009145021,-3.337270737,-0.638154447,-0.96476537,-3.159304619,-1.124602079,1.697850466,-0.146686167,0.232905716,-0.961169899,0.6899032,-0.856677055,0.492651403,0.527910292,-0.263139099,1.76812911,0.84231174,0.261463255,0.122352242,-1.263074756,1.36330533,0.487230361,1.435902357,-1.162021756,2.59673667,1.386733651
6,6,,-1.826922178,1.629897714,0.877977014,0.345691442,-1.957378745,2.119258404,-1.001272798,-3.000677109,-0.851711631,-0.928394318,-1.327769756,-1.441897511,0.421622425,1.160398722,-1.536543131,-0.894968808,-1.145227075,-0.044142485,2.120960712,1.492540956,-0.33585456,0.10313268,-0.285150051,-0.127260596,1.324329734,-0.071252823,-1.491442442,0.122166276,1.143666625,0.106565617,1.363506556,2.543612242
12,12,,1.419511795,-0.928624928,0.985730588,-0.137878463,-1.344139814,1.851297379,-2.515588522,-1.590884805,-1.264244318,-0.582848489,-0.258170635,0.854645252,0.384689391,-1.78049159,-1.20633471,-0.138320446,1.12431848,1.281472325,0.611240029,1.146743894,-0.962547779,0.859921932,0.368851632,-2.358297586,0.930476189,-0.261456728,1.031059861,0.053215288,-0.222072601,3.25172472,1.380312562,1.745867848
12,12,,-0.936392188,-1.191604137,1.699405432,-0.831510544,-1.220889091,-1.508707523,-3.109205008,-3.669724703,-0.224319533,0.759577155,-1.644656301,-0.958674431,-0.232903078,0.14757964,-3.308655739,-0.301769644,0.537260056,0.508712113,0.090195492,0.101087473,-0.901147783,0.688016534,-0.803871512,-1.239310145,3.206190825,-1.254059672,0.248205081,0.053490095,0.20750621,0.460694015,1.262965679,0.221016809
12,12,,0.393951982,0.441185594,2.753612995,0.295605391,-2.739956617,0.194104314,-0.055117168,-3.695492029,-0.485841811,0.199525595,-0.168711126,1.410949945,0.950467527,-0.382323474,-2.001113892,-0.668680966,-0.827186465,-0.895607769,2.187394857,2.47703743,-1.886584163,1.260738611,0.73657161,-1.974100709,1.524877429,-0.377626926,-1.639595628,-0.315954775,0.802767396,2.012808084,-0.448411494,2.675336123
12,12,,0.924215078,-0.628756642,3.688359499,-1.95949769,-0.581498444,-0.726312757,0.004832439,-1.070497036,3.194084644,0.366712064,-2.277088165,-0.557520866,1.067395091,1.315844417,-1.192278147,-0.013878284,-1.777627349,3.052323103,0.561361969,2.794266224,-1.542001605,-0.525766909,1.389838457,-2.941212654,2.697709322,-0.438482881,-0.432171792,-1.376732111,-2.155753374,3.850457668,3.065104008,-1.443474293
12,12,,1.569220662,-0.676847816,1.968565345,-2.316357613,-1.754114628,-0.017997513,-0.88688004,-3.397861719,-0.481653005,0.181501508,-1.073717117,0.941651225,0.763047338,1.098654866,-2.245079756,-0.313686252,-0.311968446,0.905687511,1.363111019,0.792368114,0.975115776,1.212007999,-0.753699064,-2.829495907,0.427007258,-1.514003873,1.01878345,0.756182611,0.084768593,1.610177636,1.531652689,1.403506994
12,12,,0.70338279,-1.298131227,1.410191178,-0.372736305,-0.092881136,1.654524922,-2.558890104,-2.698692322,-2.64258194,-1.241311669,0.346494526,-0.398394942,0.855592847,-1.421889424,-0.523662627,0.141247645,0.604988933,1.762420416,1.006317973,1.596547723,-1.702335238,-0.637217164,0.830890238,-2.986715078,2.192759275,0.275190949,-0.052278765,-1.084798694,-0.20616205,2.188172817,1.874023199,1.792210221
12,12,,1.180416584,-1.427345634,0.699837863,-1.117891431,-3.142544508,-0.983405054,-3.35345459,-4.170139313,-0.666934967,1.049508333,-3.114867449,2.720994711,-0.134103447,-1.419767499,-0.880800962,-1.463468313,0.680582762,2.268612146,0.589693308,1.185632348,-0.003579817,1.902127743,-0.318471253,0.067009151,2.322863102,2.480202436,-1.069962144,-0.364804208,-0.722377062,2.059169769,0.845307171,0.9423576
12,12,,0.199289635,-0.136203527,2.672905922,-1.469088435,-1.694393396,1.124115586,-2.791154623,-1.794625282,0.973684847,0.153123066,-0.499426723,1.076282263,0.952263355,-0.099234752,-1.43688643,-1.19664681,-0.146276325,-0.509245574,0.435974032,1.345777631,-1.090825438,-0.107337415,0.827551126,-2.36683774,2.70618701,-0.640956104,0.885468721,-1.02193296,0.621792912,3.177493334,1.515490174,-1.388229012
12,12,,-1.733139992,-1.413831472,2.240929127,-0.426838696,-0.782049716,0.102511592,-1.730539918,-3.807117701,-1.077147961,0.059245795,-0.869947791,-0.159248233,-0.152484238,0.411481529,-3.666322708,-0.335891187,0.284526467,0.199894562,1.220324874,1.415464282,-1.626278758,1.209104419,-0.11772234,-1.75776577,2.172732353,-0.95744741,-0.543785751,0.538868368,0.761471808,0.7134431,1.212926388,1.732805252
12,12,,0.93945998,-0.641929507,1.65771389,-1.972103715,-0.986826956,-0.241250813,-3.079851151,-3.17177701,-1.13822937,-0.114838891,-1.36747694,1.248644352,-0.262965828,-0.288869292,-2.241584063,-0.019211367,0.154259399,1.62490952,0.500328839,-0.077691957,-0.133493721,0.283469409,-1.611125946,-2.905935764,1.139710426,-0.63705647,2.659743547,1.353687763,0.315913647,3.023216963,1.530670404,0.763036847
12,12,,2.420422316,-0.249554276,4.664264202,-1.671649337,-2.984136581,-0.320495874,1.040789723,-4.52127409,0.164836869,0.494529575,-1.647041321,0.425570279,-0.71732688,0.921078205,-1.804128885,0.561157048,-0.110321842,1.697878003,1.747831583,1.274383187,0.845296204,-0.595139027,-2.350667953,-2.232055187,2.78749299,-0.42224884,0.438587904,0.834620118,0.501205742,2.291127682,1.313711047,2.029133797
12,12,,1.475911021,-0.856018782,2.414327383,-1.004253387,-1.784073234,1.529067516,-1.03670311,-3.159962654,0.10587614,-1.654698133,-3.032657862,3.31550312,2.059245825,-0.10145881,-1.290894151,-0.364045352,0.726984084,1.336438179,0.252431601,1.308205962,-1.048878789,0.871989846,-1.057922244,-1.430949569,3.383342981,0.038958248,2.127354622,1.779644728,-1.923084617,2.86556077,2.426380873,-0.607298613
12,12,,-0.023788828,-0.947227359,1.653058052,-0.351650029,-1.242313147,-0.030161733,-2.100536346,-3.49200964,-2.537881374,-0.519844532,-0.200089753,1.16487062,0.747355223,-1.018165708,-2.801194429,-0.643078446,0.366813749,1.594035506,1.587059617,1.614246726,-1.525692701,0.99877578,-0.227824792,-1.655193329,0.48675707,0.718732715,-0.653460681,-0.48985827,0.888403654,0.991493404,1.817940712,2.352328539
6,6,,-0.668023169,-1.369104505,0.072827585,-1.985075235,1.32119751,-1.429220438,-1.149728537,0.50093621,-0.729487121,0.713983357,-0.570804238,-1.029223084,1.017900348,-0.163872048,-1.92321527,0.671415925,1.528353333,-0.450154901,-1.340034604,1.598786354,1.107304215,-0.970142126,2.832067013,-1.828292966,-1.980145335,-2.086490154,1.348198652,-2.263610601,1.998247266,-0.39918223,-0.905407548,0.128540412
6,6,,-1.905618072,2.710812092,1.838430643,1.480690598,1.546056867,-2.874655724,-1.358747721,-1.055699468,-0.606067717,0.11153461,-1.072302461,-2.029818773,-0.580422699,2.241192341,-3.099458933,1.294261932,1.181307077,0.692478776,-0.219281033,0.669748902,-0.81505847,-2.857334137,0.573948145,0.245269671,-1.199141502,-0.813636243,-0.223576546,-2.124594688,1.104351878,0.283950478,-4.203064919,1.213933349
6,6,,-1.942543507,-0.992875755,0.120677784,-1.666814089,2.984265327,-1.089411139,-0.385375381,0.161629394,0.430950165,-0.237572312,-1.016990423,-1.932626843,0.470422685,-0.67720741,-0.935527623,0.266732216,1.765563488,-1.009233475,-0.796292722,1.631882548,0.250057727,-1.903137803,2.816089153,0.238167748,-3.282260418,-2.098050356,0.169491142,-3.124137878,1.448620439,-0.534179688,-1.903997183,-0.168487549
6,6,,-2.040180206,-0.582639992,-0.62056011,-1.196388364,1.718338966,-0.757490814,-1.674902678,0.987049699,-0.240410462,0.42165336,-1.21674931,-1.519376516,0.367559433,0.237723351,-1.232930064,0.731177807,2.417628765,0.025060518,-1.75900948,0.962055624,0.41277498,-1.8585186,2.523390293,-0.12537238,-1.532503724,-0.736031115,0.130543202,-2.440854788,1.263867259,-0.562512815,-1.759714127,-0.109201536
6,6,,-2.923382282,0.073539816,0.984978378,-0.902080476,0.798780203,-1.777213216,-2.297057152,0.117357858,-0.299483716,-0.975090861,-0.538518667,-2.510983229,2.157830715,0.683979034,-2.023346186,3.169076443,-0.432596087,-0.963820457,-1.597529411,0.842625737,-0.696470857,-3.61386776,1.491092205,-0.513659239,0.205764264,-3.701090574,0.104918525,-0.850529253,-0.424809009,1.301784992,-3.398782253,-0.112337999
6,6,,-3.254878044,2.315987825,1.257701397,-1.60292244,0.798050165,-1.22499311,-0.741375387,0.218963206,1.857540369,-0.85101521,-2.249770403,-0.885585725,1.376159668,2.359014034,-0.247585535,2.595027208,1.364366889,-0.039113455,-1.954350829,0.357713878,0.971587718,-2.186418772,2.807358742,0.86575371,-1.954678178,-2.060432196,2.422416687,-2.58327961,0.380952001,0.335108072,-3.500671864,-1.903876781
6,6,,-1.37507689,0.267535686,0.87638855,0.349609822,0.15702337,0.361904263,-1.805462956,-1.020288944,0.277712196,0.755680859,0.184754953,-1.034277678,0.290758938,1.048602819,0.015976535,0.363217503,0.898348272,-1.609763622,-1.912683964,1.443991303,2.324859858,-2.335129738,4.463600636,-0.964461863,-1.231199861,-1.674360871,0.832665205,-1.36850822,0.555972099,1.996913075,-4.456590652,1.757817507
6,6,,-1.882746696,-0.768775463,1.036010265,0.218381599,0.989520431,-2.483355284,-1.677821755,-0.597381294,0.236248463,1.418679833,0.470364332,-0.379565239,-0.530917406,-0.415512145,-1.481716871,0.403453976,-0.001205971,-1.190010905,-2.18436265,1.172510028,-0.173462585,-3.338932753,1.907821059,-0.274105787,-2.109520674,-2.054730654,1.025281429,-2.77329421,0.865059078,1.051934958,-4.789374828,0.444679648
6,6,,-2.102413654,1.709709406,1.056386352,-0.593144774,1.38399601,-4.351932049,-3.085200071,-0.011224156,0.469455123,1.805865645,-0.174394444,-1.878000021,-0.919491291,1.126226664,-2.001647472,1.448949218,0.780937076,1.055539846,-0.794269741,0.675182045,1.137397408,-2.114254475,1.788769007,-0.553676963,-1.891101122,-1.941528082,0.689264238,-3.537888288,0.548072934,1.254324079,-5.129329681,-0.381015867
6,6,,-0.730460465,-0.032078363,1.459186912,-0.671152055,1.262264729,-2.098554373,-1.085818887,1.812659144,-0.563925624,1.015355945,0.107697077,-1.498886824,0.047351804,0.714395821,-3.715466738,1.642421484,1.05992353,-0.257968277,-0.676148713,3.375272036,0.845626831,-2.137575626,2.888114929,-0.746774793,-1.917353272,-1.119110942,-0.509379804,-3.070784092,0.365030378,2.526514769,-2.58123827,1.32447958
6,6,,-2.103817225,1.080138683,-0.48541525,-1.853781819,0.602493703,-1.493869901,-2.989844561,0.747287273,0.30987224,0.273100019,-0.949180841,-1.058587551,0.275829315,0.330866605,-1.587547898,1.808083773,1.22518456,1.256731629,-1.684448123,0.993210554,1.750609875,-1.313195467,1.920932412,-0.878931463,-1.014820337,-1.309284687,1.705320239,-2.723315001,0.007602199,-0.010576675,-1.804822206,-1.236479044
6,6,,-1.850700617,2.84e-05,0.724143684,-0.990847468,1.91234529,-2.691219091,-1.558119178,1.600520134,0.161541939,1.252204299,-0.092106305,-1.171067953,1.148071051,-0.27471897,-4.221094608,1.386503816,1.44487977,-0.016356127,-1.234086037,2.641762257,0.417595387,-2.196262598,2.234123468,-0.839134037,-1.196872711,-1.09860301,-0.35868901,-3.579775572,0.469779104,2.160898209,-1.994695663,0.504108429
6,6,,-1.386617541,-0.239098355,0.125978857,-2.193123817,1.170241594,-2.666143179,-0.94889617,1.879712939,0.081535406,1.448794842,-0.969748318,-1.555163264,1.324278712,-0.176969424,-4.593654156,2.418065786,1.387582183,-0.724914908,-1.65007031,2.446217299,-0.37957561,-1.588332653,1.904525757,-0.677477956,-1.336802721,-1.37793684,0.237910405,-3.760075808,0.545985043,2.127205133,-1.244771838,-0.287103474
6,6,,-2.339685678,0.792170346,3.179171562,-2.520506859,0.909164608,-1.6312958,-0.501409411,1.218025208,0.148318663,-0.713455975,-0.396669149,-0.239310384,0.845883071,0.498609215,-3.06009841,2.571497679,3.058676481,-0.026001453,-2.404996872,0.62173146,0.651983261,-1.950382113,2.035436869,-0.190671429,-1.163828254,-1.075502276,0.773680747,-2.254388571,0.069280505,0.576702118,-4.742124557,-2.866396427
